task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
2	9e/ad86e0	3281744	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039285)	COMPLETED	0	2024-06-11 15:42:27.835	8.5s	10ms	137.4%	0	0	99.3 KB	902 B
3	ca/b2a948	3283005	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039286)	COMPLETED	0	2024-06-11 15:42:28.715	15.2s	8ms	125.3%	0	0	99.3 KB	902 B
4	82/6e2e1d	3283904	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039287)	COMPLETED	0	2024-06-11 15:42:29.270	18.9s	8ms	126.1%	0	0	99.3 KB	902 B
5	60/7b9f68	3284299	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039288)	COMPLETED	0	2024-06-11 15:42:29.663	20.8s	7ms	125.3%	0	0	99.3 KB	902 B
6	7e/d74515	3285951	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039289)	COMPLETED	0	2024-06-11 15:42:31.214	26.4s	7ms	145.5%	0	0	99.3 KB	902 B
7	58/8fc6b4	3287018	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039290)	COMPLETED	0	2024-06-11 15:42:32.512	27.7s	7ms	67.5%	0	0	99.3 KB	901 B
8	5d/c318cc	3287834	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039291)	COMPLETED	0	2024-06-11 15:42:33.412	28.2s	7ms	73.2%	0	0	99.3 KB	901 B
9	0b/c8048a	3288906	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039292)	COMPLETED	0	2024-06-11 15:42:34.917	30.3s	8ms	121.6%	0	0	99.3 KB	902 B
10	4c/e15bf8	3289725	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039293)	COMPLETED	0	2024-06-11 15:42:36.240	30.1s	10ms	99.0%	0	0	99.3 KB	901 B
13	b3/ff6eff	3290600	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039294)	COMPLETED	0	2024-06-11 15:42:37.533	30.6s	7ms	133.3%	0	0	99.3 KB	902 B
14	a4/66cb71	3291204	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039295)	COMPLETED	0	2024-06-11 15:42:38.411	31.3s	7ms	53.9%	0	0	99.3 KB	901 B
15	9f/84b91f	3291677	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039296)	COMPLETED	0	2024-06-11 15:42:39.218	30.7s	8ms	133.3%	0	0	99.3 KB	902 B
16	55/170f93	3292614	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039297)	COMPLETED	0	2024-06-11 15:42:40.050	31.4s	8ms	123.8%	0	0	99.3 KB	902 B
11	9f/6f8be4	3289851	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR7039285)	COMPLETED	0	2024-06-11 15:42:36.438	35.5s	5s	205.4%	1004.9 MB	6.1 GB	35.1 MB	5.5 MB
17	78/1a61c2	3293406	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039298)	COMPLETED	0	2024-06-11 15:42:41.223	32.5s	9ms	146.5%	0	0	99.3 KB	902 B
18	82/a24ccc	3293739	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039299)	COMPLETED	0	2024-06-11 15:42:41.758	32.7s	7ms	148.6%	0	0	99.3 KB	902 B
19	89/9512be	3295124	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039300)	COMPLETED	0	2024-06-11 15:42:42.746	32.2s	9ms	122.4%	0	0	99.3 KB	902 B
20	6a/13ed31	3296117	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039301)	COMPLETED	0	2024-06-11 15:42:43.567	31.6s	7ms	135.1%	0	0	99.3 KB	902 B
23	7d/390538	3296769	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039302)	COMPLETED	0	2024-06-11 15:42:44.178	32.8s	6ms	84.6%	0	0	99.3 KB	901 B
1	3c/39c0e8	3293606	NFCORE_AMPLISEQ:AMPLISEQ:FORMAT_TAXONOMY	COMPLETED	0	2024-06-11 15:42:41.549	36.4s	4.5s	100.3%	4.1 MB	9.8 MB	132 MB	652.4 MB
24	26/4ce65b	3297688	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039303)	COMPLETED	0	2024-06-11 15:42:45.495	34.4s	9ms	125.3%	0	0	99.3 KB	902 B
21	7b/6abae6	3296595	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR7039286)	COMPLETED	0	2024-06-11 15:42:43.897	36.9s	4s	201.7%	687.8 MB	6 GB	31.8 MB	5.5 MB
25	59/1e969d	3298910	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039304)	COMPLETED	0	2024-06-11 15:42:46.461	36s	8ms	130.0%	0	0	99.3 KB	902 B
12	2a/d27883	3289846	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (SRR7039285)	COMPLETED	0	2024-06-11 15:42:36.435	46.8s	15s	174.5%	826.3 MB	14.7 GB	62.8 MB	1.2 MB
26	5d/9da0c8	3299142	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039305)	COMPLETED	0	2024-06-11 15:42:46.984	36.3s	7ms	126.1%	0	0	99.3 KB	902 B
29	06/a8cd23	3300488	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039306)	COMPLETED	0	2024-06-11 15:42:48.337	35.9s	8ms	126.8%	0	0	99.3 KB	902 B
30	35/707cac	3301570	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039307)	COMPLETED	0	2024-06-11 15:42:49.545	36.5s	6ms	113.0%	0	0	99.3 KB	902 B
27	25/3b30b9	3300387	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR7039287)	COMPLETED	0	2024-06-11 15:42:48.226	38.1s	3s	258.8%	671.2 MB	6.1 GB	25.5 MB	5.5 MB
33	b4/aa2d3c	3302665	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039308)	COMPLETED	0	2024-06-11 15:42:50.744	37.4s	10ms	216.7%	0	0	99.3 KB	902 B
34	84/f96dc6	3304408	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039309)	COMPLETED	0	2024-06-11 15:42:52.290	37.2s	7ms	130.0%	0	0	99.3 KB	902 B
31	37/a63955	3302450	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR7039288)	COMPLETED	0	2024-06-11 15:42:50.459	40.7s	4s	235.6%	455.3 MB	6 GB	21.4 MB	5.4 MB
22	8e/68362e	3296589	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (SRR7039286)	COMPLETED	0	2024-06-11 15:42:43.891	47.7s	15s	166.4%	949.9 MB	14.8 GB	59.5 MB	1.1 MB
35	2b/90406d	3305055	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039310)	COMPLETED	0	2024-06-11 15:42:54.208	38.1s	7ms	137.7%	0	0	99.3 KB	902 B
37	fd/656e0c	3307246	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039312)	COMPLETED	0	2024-06-11 15:42:56.422	38.8s	6ms	142.5%	0	0	99.3 KB	902 B
36	0b/46104a	3306452	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039311)	COMPLETED	0	2024-06-11 15:42:55.647	39.6s	9ms	151.5%	0	0	99.3 KB	902 B
28	f9/e461d4	3300394	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (SRR7039287)	COMPLETED	0	2024-06-11 15:42:48.229	47.4s	12s	184.7%	912.6 MB	14.8 GB	53.2 MB	757.5 KB
38	de/76b942	3307613	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039313)	COMPLETED	0	2024-06-11 15:42:57.203	40.5s	7ms	161.2%	0	0	99.3 KB	902 B
41	85/ec7d5a	3309783	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039314)	COMPLETED	0	2024-06-11 15:43:00.196	40.6s	8ms	129.2%	0	0	99.3 KB	902 B
32	ab/032624	3302455	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (SRR7039288)	COMPLETED	0	2024-06-11 15:42:50.463	50.8s	13s	185.3%	817 MB	14.7 GB	49.1 MB	487.1 KB
42	7a/2a3b19	3310524	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039315)	COMPLETED	0	2024-06-11 15:43:01.658	42.1s	8ms	141.8%	0	0	99.3 KB	902 B
43	d8/e6bb4b	3313034	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039316)	COMPLETED	0	2024-06-11 15:43:05.230	41.1s	6ms	73.2%	0	0	99.3 KB	901 B
46	88/6d961e	3313622	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039317)	COMPLETED	0	2024-06-11 15:43:06.329	41.9s	9ms	116.9%	0	0	99.3 KB	902 B
47	39/aee71f	3314977	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039318)	COMPLETED	0	2024-06-11 15:43:08.146	40.8s	7ms	135.1%	0	0	99.3 KB	902 B
50	03/dd9177	3316015	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039319)	COMPLETED	0	2024-06-11 15:43:09.675	41.9s	8ms	132.5%	0	0	99.3 KB	902 B
51	f8/5f54b1	3316109	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039320)	COMPLETED	0	2024-06-11 15:43:09.901	42.4s	8ms	111.8%	0	0	99.3 KB	902 B
52	16/5601b0	3317475	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039321)	COMPLETED	0	2024-06-11 15:43:11.497	41.1s	7ms	71.2%	0	0	99.3 KB	901 B
53	87/b923d5	3318784	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039322)	COMPLETED	0	2024-06-11 15:43:13.729	41.5s	8ms	118.9%	0	0	99.3 KB	902 B
56	b5/1adf6c	3319283	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039323)	COMPLETED	0	2024-06-11 15:43:14.507	41.5s	12ms	123.8%	0	0	99.3 KB	902 B
60	5d/997634	3319587	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039325)	COMPLETED	0	2024-06-11 15:43:15.175	41.7s	7ms	158.4%	0	0	99.3 KB	902 B
59	d6/dfe3e9	3319380	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039324)	COMPLETED	0	2024-06-11 15:43:14.934	42.4s	9ms	188.0%	0	0	99.3 KB	902 B
63	72/65f482	3321229	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039326)	COMPLETED	0	2024-06-11 15:43:16.936	40.6s	7ms	140.5%	0	0	99.3 KB	902 B
39	c9/bbd721	3317589	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR7039289)	COMPLETED	0	2024-06-11 15:43:11.915	46.1s	4s	237.3%	809.1 MB	6.1 GB	51.8 MB	5.4 MB
64	4f/102a11	3321922	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039327)	COMPLETED	0	2024-06-11 15:43:17.926	41.8s	8ms	124.6%	0	0	99.3 KB	902 B
67	39/4fc629	3323631	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039328)	COMPLETED	0	2024-06-11 15:43:19.898	41.3s	8ms	144.4%	0	0	99.3 KB	902 B
70	b5/726bf8	3325654	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039329)	COMPLETED	0	2024-06-11 15:43:22.461	41.3s	8ms	120.9%	0	0	99.3 KB	902 B
71	2c/122c8b	3326140	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039330)	COMPLETED	0	2024-06-11 15:43:23.277	42.1s	7ms	184.6%	0	0	99.3 KB	902 B
