task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
2	b5/1c0b93	1233491	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039285)	COMPLETED	0	2024-06-19 10:49:09.722	15.8s	7ms	156.8%	0	0	99.6 KB	906 B
3	3c/2ea9ac	1234403	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039286)	COMPLETED	0	2024-06-19 10:49:10.471	20.1s	9ms	110.1%	0	0	99.6 KB	906 B
4	e8/7841be	1234980	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039287)	COMPLETED	0	2024-06-19 10:49:10.981	21.8s	11ms	168.4%	0	0	99.6 KB	906 B
5	35/0db297	1235057	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039288)	COMPLETED	0	2024-06-19 10:49:11.289	21.5s	6ms	71.2%	0	0	99.6 KB	905 B
6	a4/6fe989	1235754	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039289)	COMPLETED	0	2024-06-19 10:49:12.748	20.8s	10ms	97.7%	0	0	99.6 KB	905 B
9	f7/8f1d09	1237161	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039292)	COMPLETED	0	2024-06-19 10:49:16.441	18.2s	7ms	146.5%	0	0	99.6 KB	906 B
10	cf/1a2613	1237748	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039293)	COMPLETED	0	2024-06-19 10:49:17.712	16.9s	10ms	154.5%	0	0	99.6 KB	906 B
8	5b/76d93d	1236507	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039291)	COMPLETED	0	2024-06-19 10:49:14.858	19.8s	10ms	155.2%	0	0	99.6 KB	906 B
7	2c/cd88c3	1236210	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039290)	COMPLETED	0	2024-06-19 10:49:13.904	20.9s	9ms	156.0%	0	0	99.6 KB	906 B
11	3e/8e6b17	1238132	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039294)	COMPLETED	0	2024-06-19 10:49:18.824	16.5s	9ms	113.0%	0	0	99.6 KB	906 B
12	19/72d9c4	1238623	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039295)	COMPLETED	0	2024-06-19 10:49:19.700	16s	8ms	126.1%	0	0	99.6 KB	906 B
14	8b/abcafd	1239268	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039297)	COMPLETED	0	2024-06-19 10:49:21.321	14.3s	7ms	77.0%	0	0	99.6 KB	905 B
13	ae/37be54	1238848	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039296)	COMPLETED	0	2024-06-19 10:49:20.396	15.4s	9ms	175.3%	0	0	99.6 KB	906 B
15	d3/0c0e6a	1239721	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039298)	COMPLETED	0	2024-06-19 10:49:22.418	13.9s	10ms	89.3%	0	0	99.6 KB	905 B
16	86/99a2af	1239939	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039299)	COMPLETED	0	2024-06-19 10:49:22.904	14.6s	7ms	133.3%	0	0	99.6 KB	906 B
19	22/358b06	1241015	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039302)	COMPLETED	0	2024-06-19 10:49:25.017	12.6s	8ms	136.8%	0	0	99.6 KB	906 B
18	c5/452b4f	1240803	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039301)	COMPLETED	0	2024-06-19 10:49:24.481	13.1s	7ms	127.6%	0	0	99.6 KB	906 B
17	2d/efe759	1240411	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039300)	COMPLETED	0	2024-06-19 10:49:23.767	14s	8ms	152.2%	0	0	99.6 KB	906 B
22	cc/6a5086	1241485	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039303)	COMPLETED	0	2024-06-19 10:49:26.293	11.9s	7ms	175.3%	0	0	99.6 KB	906 B
