task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
2	1f/606497	3954050	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039285)	COMPLETED	0	2024-06-11 22:08:32.489	24.8s	10ms	75.4%	0	0	99.3 KB	901 B
3	63/e16422	3955218	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039286)	COMPLETED	0	2024-06-11 22:08:33.405	28.4s	6ms	83.9%	0	0	99.3 KB	901 B
5	fb/f05296	3956209	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039288)	COMPLETED	0	2024-06-11 22:08:34.382	28.7s	6ms	135.9%	0	0	99.3 KB	902 B
4	32/54a74d	3955954	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039287)	COMPLETED	0	2024-06-11 22:08:33.963	29.3s	8ms	182.5%	0	0	99.3 KB	902 B
6	f4/cbd7d7	3957523	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039289)	COMPLETED	0	2024-06-11 22:08:36.200	29.9s	10ms	95.9%	0	0	99.3 KB	901 B
7	ba/f8c89d	3958608	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039290)	COMPLETED	0	2024-06-11 22:08:37.696	29.4s	6ms	140.5%	0	0	99.3 KB	902 B
8	12/2318be	3959399	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039291)	COMPLETED	0	2024-06-11 22:08:38.701	30.2s	8ms	116.2%	0	0	99.3 KB	902 B
9	3e/b6706d	3960631	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039292)	COMPLETED	0	2024-06-11 22:08:40.396	30.8s	6ms	148.6%	0	0	99.3 KB	902 B
10	fb/856faf	3961748	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039293)	COMPLETED	0	2024-06-11 22:08:41.904	31.2s	11ms	135.1%	0	0	99.3 KB	902 B
11	48/689036	3962552	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039294)	COMPLETED	0	2024-06-11 22:08:43.176	30.5s	8ms	123.8%	0	0	99.3 KB	902 B
12	77/d899e2	3963076	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039295)	COMPLETED	0	2024-06-11 22:08:44.185	31.8s	9ms	129.5%	0	0	99.3 KB	902 B
13	7e/67f5a8	3963719	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039296)	COMPLETED	0	2024-06-11 22:08:45.063	31.5s	9ms	95.0%	0	0	99.3 KB	901 B
