task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
2	33/0a564f	3611394	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039285)	COMPLETED	0	2024-06-18 13:59:03.398	7.5s	8ms	130.0%	0	0	99.6 KB	906 B
3	d4/b312d2	3611949	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039286)	COMPLETED	0	2024-06-18 13:59:04.250	8.3s	7ms	134.2%	0	0	99.6 KB	906 B
5	a9/7c1a3e	3612550	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039288)	COMPLETED	0	2024-06-18 13:59:05.316	8.3s	10ms	128.4%	0	0	99.6 KB	906 B
6	17/7959c2	3613219	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039289)	COMPLETED	0	2024-06-18 13:59:06.988	6.7s	9ms	86.3%	0	0	99.6 KB	905 B
4	30/b880d4	3612342	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039287)	COMPLETED	0	2024-06-18 13:59:04.917	8.8s	10ms	92.9%	0	0	99.6 KB	905 B
8	6b/7899e2	3614147	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039291)	COMPLETED	0	2024-06-18 13:59:09.254	5.1s	10ms	88.5%	0	0	99.6 KB	905 B
7	b3/97e5ef	3613897	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039290)	COMPLETED	0	2024-06-18 13:59:08.270	6.2s	9ms	107.2%	0	0	99.6 KB	906 B
11	aa/30741d	3614980	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039292)	COMPLETED	0	2024-06-18 13:59:11.163	3.5s	7ms	126.1%	0	0	99.6 KB	906 B
14	59/f26519	3615688	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039293)	COMPLETED	0	2024-06-18 13:59:12.596	3.2s	9ms	186.8%	0	0	99.6 KB	906 B
21	c9/d0b708	3616737	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039294)	COMPLETED	0	2024-06-18 13:59:13.876	3.1s	8ms	97.7%	0	0	99.6 KB	905 B
28	3c/f1d9fb	3617941	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039295)	COMPLETED	0	2024-06-18 13:59:14.975	3.1s	7ms	116.9%	0	0	99.6 KB	906 B
31	01/5e1357	3620486	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039296)	COMPLETED	0	2024-06-18 13:59:16.836	1.3s	7ms	63.0%	0	0	99.6 KB	905 B
9	9b/c703d7	3614919	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR7039285)	COMPLETED	0	2024-06-18 13:59:10.978	8.1s	4s	232.4%	693.7 MB	6 GB	35.1 MB	5.5 MB
34	b8/726383	3622111	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039297)	COMPLETED	0	2024-06-18 13:59:17.987	1.2s	6ms	78.2%	0	0	99.6 KB	905 B
12	b0/c9e3e0	3615641	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR7039286)	COMPLETED	0	2024-06-18 13:59:12.579	7s	4s	228.0%	570.7 MB	6 GB	31.8 MB	5.5 MB
20	78/41a13c	3616599	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR7039287)	COMPLETED	0	2024-06-18 13:59:13.676	5.9s	4s	236.0%	527 MB	6 GB	25.5 MB	5.5 MB
15	63/74bad9	3616505	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR7039288)	COMPLETED	0	2024-06-18 13:59:13.648	6.9s	3s	267.0%	417.2 MB	6.1 GB	21.4 MB	5.4 MB
39	59/6776cf	3623531	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039298)	COMPLETED	0	2024-06-18 13:59:19.212	1.7s	7ms	130.0%	0	0	99.6 KB	906 B
17	a0/c4bac6	3616529	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR7039289)	COMPLETED	0	2024-06-18 13:59:13.660	7.8s	5s	221.9%	813.7 MB	6.1 GB	51.8 MB	5.4 MB
22	10/a43663	3617272	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR7039291)	COMPLETED	0	2024-06-18 13:59:14.402	7.1s	4s	209.9%	598.4 MB	6.1 GB	37 MB	5.5 MB
24	d5/93bf79	3617383	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR7039290)	COMPLETED	0	2024-06-18 13:59:14.456	7.4s	5s	248.1%	738.2 MB	6 GB	43.9 MB	5.4 MB
26	10/6dce81	3617614	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR7039292)	COMPLETED	0	2024-06-18 13:59:14.674	8.8s	5s	220.2%	1017.1 MB	6 GB	51.9 MB	5.4 MB
44	16/7401b5	3628274	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039301)	COMPLETED	0	2024-06-18 13:59:23.529	1.3s	6ms	148.6%	0	0	99.6 KB	906 B
40	dd/258db8	3628250	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039299)	COMPLETED	0	2024-06-18 13:59:23.515	1.4s	7ms	72.7%	0	0	99.6 KB	905 B
43	16/47aacb	3628259	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039300)	COMPLETED	0	2024-06-18 13:59:23.522	1.4s	7ms	129.2%	0	0	99.6 KB	906 B
32	87/ba2c2a	3623684	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR7039294)	COMPLETED	0	2024-06-18 13:59:19.537	5.5s	4s	250.1%	677.9 MB	6 GB	43.8 MB	5.4 MB
49	80/cdcb21	3629653	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039304)	COMPLETED	0	2024-06-18 13:59:24.879	1.3s	7ms	126.1%	0	0	99.6 KB	906 B
37	56/5e436d	3625995	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR7039296)	COMPLETED	0	2024-06-18 13:59:21.497	4.9s	3s	267.5%	583.8 MB	6.1 GB	36.5 MB	5.5 MB
29	71/7c2deb	3623432	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR7039293)	COMPLETED	0	2024-06-18 13:59:19.094	7.4s	5s	208.9%	847.3 MB	6 GB	47.2 MB	5.4 MB
47	6e/0b550f	3629568	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039302)	COMPLETED	0	2024-06-18 13:59:24.802	1.9s	7ms	137.7%	0	0	99.6 KB	906 B
48	b0/47a791	3629650	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039303)	COMPLETED	0	2024-06-18 13:59:24.875	1.8s	7ms	132.5%	0	0	99.6 KB	906 B
35	60/8f99ae	3624848	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR7039295)	COMPLETED	0	2024-06-18 13:59:20.520	6.3s	4s	210.9%	611.2 MB	6 GB	35.5 MB	5.4 MB
1	35/8b255a	3625497	NFCORE_AMPLISEQ:AMPLISEQ:FORMAT_TAXONOMY	COMPLETED	0	2024-06-18 13:59:20.888	6.1s	4.6s	100.7%	4.9 MB	9.8 MB	132 MB	652.4 MB
