task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
2	66/9aff35	3053540	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039285)	COMPLETED	0	2024-06-11 15:13:29.094	960ms	7ms	115.6%	0	0	99.3 KB	917 B
3	73/94dc94	3053971	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039286)	COMPLETED	0	2024-06-11 15:13:29.960	923ms	7ms	56.5%	0	0	99.3 KB	913 B
6	65/674593	3054639	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039287)	COMPLETED	0	2024-06-11 15:13:30.720	896ms	7ms	47.8%	0	0	99.3 KB	913 B
9	68/5d5a17	3054939	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039288)	COMPLETED	0	2024-06-11 15:13:31.193	1.3s	6ms	83.2%	0	0	99.3 KB	901 B
14	59/0fc045	3056886	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039289)	COMPLETED	0	2024-06-11 15:13:33.426	781ms	9ms	100.0%	0	0	99.3 KB	902 B
4	5d/e4e75b	3054039	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR7039285)	COMPLETED	0	2024-06-11 15:13:30.081	5.4s	5s	243.3%	686 MB	6 GB	35.1 MB	5.5 MB
17	2e/4493db	3058100	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039290)	COMPLETED	0	2024-06-11 15:13:35.062	1.1s	6ms	84.6%	0	0	99.3 KB	901 B
7	ad/de63b4	3054737	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR7039286)	COMPLETED	0	2024-06-11 15:13:30.898	5.4s	4s	207.2%	753.7 MB	6 GB	31.8 MB	5.5 MB
13	9c/76af1d	3056165	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR7039288)	COMPLETED	0	2024-06-11 15:13:32.550	4.6s	3s	232.2%	580.1 MB	6.1 GB	21.4 MB	5.4 MB
10	3c/a46315	3055248	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR7039287)	COMPLETED	0	2024-06-11 15:13:31.637	5.6s	4s	218.3%	659.5 MB	6.1 GB	25.5 MB	5.5 MB
20	a0/269e79	3058941	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039291)	COMPLETED	0	2024-06-11 15:13:36.254	1.4s	6ms	67.5%	0	0	99.3 KB	901 B
23	17/0cf7d1	3060584	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039292)	COMPLETED	0	2024-06-11 15:13:38.205	808ms	8ms	126.8%	0	0	99.3 KB	902 B
26	31/2acd5d	3061726	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039293)	COMPLETED	0	2024-06-11 15:13:39.765	962ms	7ms	63.8%	0	0	99.3 KB	901 B
15	86/254050	3057365	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR7039289)	COMPLETED	0	2024-06-11 15:13:34.220	6.6s	6s	228.0%	665.6 MB	6.1 GB	51.8 MB	5.4 MB
29	8c/121c8b	3062711	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039294)	COMPLETED	0	2024-06-11 15:13:41.186	910ms	7ms	149.6%	0	0	99.3 KB	902 B
18	b4/3d1ece	3058774	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR7039290)	COMPLETED	0	2024-06-11 15:13:36.167	6.9s	5s	214.3%	867.6 MB	6.1 GB	43.9 MB	5.4 MB
32	1a/5b368a	3063738	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039295)	COMPLETED	0	2024-06-11 15:13:42.178	1.2s	7ms	64.2%	0	0	99.3 KB	901 B
33	8a/256e0e	3064821	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039296)	COMPLETED	0	2024-06-11 15:13:43.105	1.1s	7ms	77.6%	0	0	99.3 KB	901 B
21	68/6c585a	3059983	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR7039291)	COMPLETED	0	2024-06-11 15:13:37.646	6.7s	5s	177.1%	626.2 MB	6 GB	37 MB	5.5 MB
36	a1/0ad726	3065714	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR7039297)	COMPLETED	0	2024-06-11 15:13:44.082	1.3s	6ms	83.2%	0	0	99.3 KB	901 B
24	d0/e84ea1	3061052	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR7039292)	COMPLETED	0	2024-06-11 15:13:39.028	6.4s	5s	243.0%	729.5 MB	6 GB	51.9 MB	5.4 MB
