task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
3	ce/d98224	3231283	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1267906)	COMPLETED	0	2024-06-11 12:23:18.109	12m 55s	12ms	87.4%	0	0	103.5 KB	901 B
4	f1/f0c9b9	3231297	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1267907)	COMPLETED	0	2024-06-11 12:23:18.114	12m 55s	9ms	123.1%	0	0	103.5 KB	902 B
6	00/f60aae	3231410	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1267909)	COMPLETED	0	2024-06-11 12:23:18.149	12m 55s	11ms	145.8%	0	0	103.5 KB	902 B
5	c9/bf6075	3231431	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1267908)	COMPLETED	0	2024-06-11 12:23:18.154	12m 55s	10ms	105.6%	0	0	103.5 KB	902 B
7	5c/33d3f5	3231511	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1267910)	COMPLETED	0	2024-06-11 12:23:18.201	12m 55s	23ms	148.6%	0	0	103.5 KB	902 B
8	fa/91f587	3231551	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1267911)	COMPLETED	0	2024-06-11 12:23:18.257	12m 55s	9ms	93.3%	0	0	103.5 KB	901 B
9	db/24de58	3231713	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1267912)	COMPLETED	0	2024-06-11 12:23:18.330	12m 55s	8ms	135.1%	0	0	103.5 KB	902 B
10	10/59d412	3231777	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1267913)	COMPLETED	0	2024-06-11 12:23:18.391	12m 55s	14ms	165.1%	0	0	103.5 KB	902 B
11	c1/b41a8d	3231891	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1267914)	COMPLETED	0	2024-06-11 12:23:18.448	12m 55s	9ms	113.7%	0	0	103.5 KB	902 B
12	ca/eafae3	3231963	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1267915)	COMPLETED	0	2024-06-11 12:23:18.493	12m 55s	12ms	93.3%	0	0	103.5 KB	901 B
13	20/34b77e	3232038	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1267916)	COMPLETED	0	2024-06-11 12:23:18.550	12m 54s	9ms	107.8%	0	0	103.5 KB	902 B
14	25/89eb58	3232119	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1267917)	COMPLETED	0	2024-06-11 12:23:18.606	12m 54s	8ms	123.8%	0	0	103.5 KB	902 B
15	7c/341895	3232193	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1267918)	COMPLETED	0	2024-06-11 12:23:18.675	12m 54s	9ms	105.1%	0	0	103.5 KB	902 B
