task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
118	d5/72b2ca	834294	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212616)	COMPLETED	0	2024-06-11 09:01:54.485	57.1s	510ms	5.8%	3.2 MB	6.4 MB	103.3 KB	896 B
119	74/ff2238	840633	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212617)	COMPLETED	0	2024-06-11 09:02:03.082	50.8s	8ms	110.6%	0	0	103.3 KB	898 B
120	83/d8c1dd	840832	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212618)	COMPLETED	0	2024-06-11 09:02:03.181	50.7s	12ms	102.5%	2.4 MB	3.9 MB	103.3 KB	898 B
121	37/713889	840833	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212619)	COMPLETED	0	2024-06-11 09:02:03.182	50.7s	7ms	69.8%	0	0	103.3 KB	897 B
122	43/bfeefd	843097	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212620)	COMPLETED	0	2024-06-11 09:02:05.122	53.1s	10ms	178.3%	0	0	103.3 KB	898 B
123	a9/7d9e2b	845974	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212621)	COMPLETED	0	2024-06-11 09:02:07.942	50.8s	10ms	98.6%	0	0	103.3 KB	897 B
126	ff/94a690	850016	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212624)	COMPLETED	0	2024-06-11 09:02:13.072	48.8s	8ms	104.0%	0	0	103.3 KB	898 B
124	90/96f956	849622	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212622)	COMPLETED	0	2024-06-11 09:02:12.361	52.5s	8ms	131.6%	0	0	103.3 KB	898 B
125	35/4e2174	850007	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212623)	COMPLETED	0	2024-06-11 09:02:13.069	51.8s	10ms	124.3%	0	0	103.3 KB	898 B
127	3b/62abe0	850277	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212625)	COMPLETED	0	2024-06-11 09:02:13.168	51.7s	85ms	21.5%	3.2 MB	6.4 MB	103.3 KB	897 B
129	95/0c4248	854466	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212627)	COMPLETED	0	2024-06-11 09:02:19.451	46.2s	8ms	139.6%	0	0	103.3 KB	898 B
128	55/1d48a5	852375	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212626)	COMPLETED	0	2024-06-11 09:02:16.048	49.7s	8ms	120.9%	0	0	103.3 KB	898 B
134	06/6e1768	856856	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212632)	COMPLETED	0	2024-06-11 09:02:21.157	46.9s	7ms	59.4%	0	0	103.3 KB	897 B
769	0c/0f4d26	856596	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1215711)	COMPLETED	0	2024-06-11 09:02:21.056	49s	9ms	101.0%	0	0	103.3 KB	898 B
