task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
16	26/369d5d	3232792	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212526)	COMPLETED	0	2024-06-11 12:23:18.989	11m 21s	10ms	110.1%	0	0	103.5 KB	902 B
6	e4/6903af	3232001	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212516)	COMPLETED	0	2024-06-11 12:23:18.524	11m 23s	9ms	113.0%	0	0	103.5 KB	902 B
36	5d/22734c	3234372	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212546)	COMPLETED	0	2024-06-11 12:23:19.776	12m 53s	11ms	114.9%	0	0	103.5 KB	902 B
37	6e/585996	3234455	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212547)	COMPLETED	0	2024-06-11 12:23:19.854	12m 53s	11ms	152.9%	0	0	103.5 KB	902 B
38	75/a0db8f	3234523	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212548)	COMPLETED	0	2024-06-11 12:23:19.907	12m 53s	8ms	141.5%	0	0	103.5 KB	902 B
39	bb/77fca6	3234660	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212549)	COMPLETED	0	2024-06-11 12:23:19.968	12m 53s	8ms	108.3%	0	0	103.5 KB	902 B
40	b9/2dc623	3234697	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212550)	COMPLETED	0	2024-06-11 12:23:19.996	12m 53s	10ms	198.7%	0	0	103.5 KB	902 B
41	b2/2f04a3	3234738	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212551)	COMPLETED	0	2024-06-11 12:23:20.010	12m 53s	12ms	88.9%	0	0	103.5 KB	901 B
42	6d/70a3fe	3234822	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212552)	COMPLETED	0	2024-06-11 12:23:20.063	12m 53s	10ms	118.9%	0	0	103.5 KB	902 B
43	e4/1cb6b8	3234883	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212553)	COMPLETED	0	2024-06-11 12:23:20.111	12m 53s	10ms	160.8%	0	0	103.5 KB	902 B
44	53/c0cd2a	3234951	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212554)	COMPLETED	0	2024-06-11 12:23:20.157	12m 53s	283ms	6.9%	3.2 MB	6.4 MB	103.5 KB	900 B
45	f6/99f9eb	3234985	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212555)	COMPLETED	0	2024-06-11 12:23:20.175	12m 53s	12ms	170.5%	0	0	103.5 KB	902 B
46	da/735985	3235050	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212556)	COMPLETED	0	2024-06-11 12:23:20.200	12m 53s	11ms	112.4%	0	0	103.5 KB	902 B
47	c7/d685c1	3235113	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212557)	COMPLETED	0	2024-06-11 12:23:20.244	12m 53s	8ms	152.9%	0	0	103.5 KB	902 B
48	34/e488ef	3235223	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212558)	COMPLETED	0	2024-06-11 12:23:20.286	12m 53s	40ms	44.2%	3.2 MB	6.4 MB	103.5 KB	901 B
49	b6/5bea71	3235324	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212559)	COMPLETED	0	2024-06-11 12:23:20.323	12m 53s	8ms	130.0%	0	0	103.5 KB	902 B
50	db/032768	3235378	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212560)	COMPLETED	0	2024-06-11 12:23:20.361	12m 53s	8ms	115.6%	0	0	103.5 KB	902 B
51	9d/dfa2e3	3235490	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212561)	COMPLETED	0	2024-06-11 12:23:20.425	12m 53s	9ms	120.2%	0	0	103.5 KB	902 B
52	ca/c9c7fb	3235558	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212562)	COMPLETED	0	2024-06-11 12:23:20.488	12m 52s	8ms	123.1%	0	0	103.5 KB	902 B
53	88/496525	3235596	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212563)	COMPLETED	0	2024-06-11 12:23:20.526	12m 52s	7ms	119.5%	0	0	103.5 KB	902 B
54	80/0f895e	3300319	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212564)	COMPLETED	0	2024-06-11 12:34:39.712	1m 33s	7ms	139.6%	0	0	103.5 KB	902 B
2	20/fe08ac	3231553	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212512)	COMPLETED	0	2024-06-11 12:23:18.262	12m 55s	7ms	135.1%	0	0	103.5 KB	902 B
3	90/cdfb49	3231626	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212513)	COMPLETED	0	2024-06-11 12:23:18.300	12m 55s	8ms	110.6%	0	0	103.5 KB	902 B
4	76/7a85ef	3231821	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212514)	COMPLETED	0	2024-06-11 12:23:18.415	12m 55s	12ms	95.9%	0	0	103.5 KB	901 B
5	79/06bd44	3231907	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212515)	COMPLETED	0	2024-06-11 12:23:18.462	12m 55s	10ms	107.2%	0	0	103.5 KB	902 B
7	7e/29f823	3232066	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212517)	COMPLETED	0	2024-06-11 12:23:18.566	12m 54s	13ms	145.1%	0	0	103.5 KB	902 B
