task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
2	9f/2fd33e	1964236	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212512)	COMPLETED	0	2024-06-11 13:21:06.888	4.2s	7ms	68.9%	0	0	103.6 KB	901 B
3	65/a65525	1964266	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212513)	COMPLETED	0	2024-06-11 13:21:06.908	4.9s	9ms	107.8%	0	0	103.6 KB	902 B
4	11/03c65f	1964558	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212514)	COMPLETED	0	2024-06-11 13:21:07.019	6.3s	10ms	113.7%	0	0	103.6 KB	902 B
5	5c/1b892f	1964639	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212515)	COMPLETED	0	2024-06-11 13:21:07.080	7.4s	12ms	134.5%	2.4 MB	3.9 MB	103.6 KB	902 B
6	3f/cb2f9d	1964759	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212516)	COMPLETED	0	2024-06-11 13:21:07.141	8.5s	8ms	131.6%	0	0	103.6 KB	902 B
7	f0/389eeb	1964811	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212517)	COMPLETED	0	2024-06-11 13:21:07.180	8.6s	10ms	134.5%	0	0	103.6 KB	902 B
8	68/3930c1	1964868	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212518)	COMPLETED	0	2024-06-11 13:21:07.226	8.7s	8ms	121.6%	0	0	103.6 KB	902 B
10	a5/a7d4de	1965133	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212520)	COMPLETED	0	2024-06-11 13:21:07.315	9.9s	11ms	141.2%	2.4 MB	3.9 MB	103.5 KB	902 B
9	f2/17c508	1965048	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212519)	COMPLETED	0	2024-06-11 13:21:07.280	10.7s	8ms	118.9%	0	0	103.6 KB	902 B
11	25/7fc0c8	1965174	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212521)	COMPLETED	0	2024-06-11 13:21:07.335	10.8s	7ms	69.3%	0	0	103.6 KB	901 B
12	27/521288	1965292	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212522)	COMPLETED	0	2024-06-11 13:21:07.369	10.7s	10ms	113.0%	0	0	103.6 KB	902 B
13	c2/84dc02	1965457	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212523)	COMPLETED	0	2024-06-11 13:21:07.397	11.1s	10ms	107.8%	0	0	103.6 KB	902 B
14	5f/756701	1965547	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212524)	COMPLETED	0	2024-06-11 13:21:07.433	11.1s	13ms	123.3%	2.4 MB	3.9 MB	103.6 KB	902 B
16	d3/1d4d50	1966052	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212526)	COMPLETED	0	2024-06-11 13:21:07.569	13.4s	8ms	128.4%	0	0	103.6 KB	902 B
17	37/0201b6	1966157	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212527)	COMPLETED	0	2024-06-11 13:21:07.602	13.4s	9ms	114.9%	0	0	103.6 KB	902 B
15	f2/3c2499	1965867	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERS1212525)	COMPLETED	0	2024-06-11 13:21:07.511	13.5s	8ms	126.1%	0	0	103.5 KB	902 B
