Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	250
SRR8571581_1	32.69221698113208	32.29177897574124	32.94070080862534	32.98854447439353	31.8552897574124	36.11000673854448	36.118261455525605	33.03470350404313	34.90616576819407	35.68935309973046	37.62877358490566	37.600101078167114	37.55896226415094	38.489285714285714	37.72139487870619	37.87227088948787	37.28669137466307	37.27537061994609	36.95114555256065	37.962533692722374	37.690363881401616	37.927021563342315	37.63989218328841	37.01704851752021	37.09952830188679	36.77489892183288	35.74743935309973	36.456974393531	36.948584905660375	37.33736522911052	36.204211590296495	37.21138814016173	36.846799191374664	37.04208221024258	35.16752021563342	37.04066711590296	37.04336253369272	36.64572102425876	35.795047169811326	35.73086253369272	35.507075471698116	35.14420485175202	36.01701482479784	36.03285040431267	35.72169811320755	35.27072102425876	34.55003369272238	33.6286051212938	35.17543800539084	34.436522911051206	34.99730458221025	34.321125336927224	33.95522237196766	33.50023584905661	33.43022237196766	33.70074123989219	33.35175202156334	30.30483490566038
SRR8571581_2	29.472540431266847	31.862533692722373	31.002863881401616	30.27358490566038	30.26314016172507	34.07479784366577	33.619103773584904	33.237028301886795	33.943901617250674	35.25283018867924	35.24777628032346	32.938645552560644	34.73423180592992	36.29925876010782	34.84211590296496	35.53426549865229	32.219171159029656	34.535444743935315	34.426549865229106	30.77429245283019	30.29029649595687	33.849157681940696	35.82638140161725	36.60316711590296	36.43126684636119	36.23025606469004	36.194137466307275	34.81374663072776	34.43234501347708	36.74241913746631	34.85438005390835	36.61657681940701	35.72301212938005	37.200438005390836	33.61317385444744	35.4525269541779	33.697877358490565	33.28092991913747	33.427459568733155	33.46869946091643	30.71661051212938	28.8838948787062	29.61256738544474	33.42038409703504	30.64299191374663	32.16084905660377	28.44225067385445	30.751381401617248	28.14225067385445	26.36037735849057	28.166711590296494	27.060545822102426	27.58898247978437	27.849831536388137	26.515970350404313	25.112061994609164	26.708052560646898	21.464454177897572
SRR8571582_1	32.8121167525141	32.777941296705094	32.95090344207342	33.16184285831085	32.35295560461123	36.413702886109064	36.42212411086583	33.18808764614504	35.61581228027144	35.73747853814079	37.707055841713675	37.693720873191076	37.611364565448454	38.54848336194915	37.81038345188456	38.0510751369471	37.286084539285426	37.17930667974818	36.90141443872128	38.0361376829368	37.383394652931074	37.91392363666095	37.53040634453438	36.85597252882021	37.385160657346084	36.627879977107355	35.259300138991094	36.45912026817104	36.76110702313793	37.26027307660861	35.92638377892241	37.46320824135394	36.67488349276429	37.092404545826184	35.0516474531927	37.32088136701823	37.32817431117652	36.87182568882348	35.965309459569944	36.30532254108413	35.95759136620064	35.70152072602404	35.78639522524732	36.09957485078898	35.70603384841795	35.3941460224021	35.03108494808274	33.84123129752269	35.187335459079385	34.2878587196468	35.23795274303001	34.55970893630938	34.3533480500368	33.48695936554656	33.615591529719566	34.101226391954874	33.45909574033194	31.301447142506746
SRR8571582_2	31.634249039326303	31.950780802877933	31.937004333251576	31.323603957158042	31.765023301447144	36.08408960837217	35.91174065898128	33.1579592837871	34.527879977107354	36.12375930013899	36.161638459651705	34.98142424985692	36.00602567247159	37.1756683836154	36.599533971057156	35.81776633145286	33.865579265800015	34.887433570435775	35.99566674842613	32.59224102689886	32.0734935818821	34.87677213637479	36.57862807619982	37.52786362521462	37.338745809827486	37.24499223285095	37.10380999100646	36.23435532662906	35.043561442236935	37.29106369062219	35.5299239636988	37.543863952252465	36.51669528247895	37.72888561851035	34.79182405363421	36.18715558825934	35.37677213637478	34.29742457689478	34.649104733872946	34.57971547706647	31.367238982912273	29.986697735262858	30.223497669855288	35.60936963453519	32.62786362521461	34.21735753413458	30.926261139726922	32.469471016270134	28.705322541084126	30.755563731501923	30.19834845883411	29.58125255498324	30.20904259668057	28.76865342163355	28.760027798217646	28.87008421224757	31.285683917913502	23.67155179462023
SRR8571583_1	32.87963963963964	32.81117117117117	32.92630630630631	33.105045045045046	32.671351351351355	33.696936936936936	33.84990990990991	33.36054054054054	33.034594594594594	36.183747747747745	37.432072072072074	37.57776576576576	37.57535135135135	38.313045045045044	37.33322522522523	38.01203603603604	36.27156756756757	37.16064864864865	35.847495495495494	37.384144144144145	36.59163963963964	35.77481081081081	36.99214414414415	35.92187387387388	36.91790990990991	36.5587027027027	35.46147747747748	35.44403603603604	35.9952072072072	35.74547747747748	34.53160360360361	35.012612612612614	34.152792792792795	35.118558558558554	34.033297297297295	34.51340540540541	33.55117117117117	33.76569369369369	33.15625225225225	34.086666666666666	33.73812612612612	33.60003603603604	32.6583063063063	32.89228828828829	33.270990990990995	33.05034234234235	32.82414414414414	31.877333333333333	32.57138738738739	31.65481081081081	33.10482882882883	31.90378378378378	32.11135135135135	31.877945945945946	31.371747747747747	31.184972972972968	30.838702702702705	28.924954954954956
SRR8571583_2	32.03765765765766	31.61081081081081	30.80882882882883	31.19099099099099	31.765585585585587	36.13873873873874	34.38252252252252	30.886306306306306	31.657477477477478	34.66886486486486	34.65848648648648	32.726702702702696	33.91023423423424	35.58381981981982	34.85383783783784	32.839891891891895	32.29102702702703	33.320792792792794	35.14623423423423	31.22976576576577	30.98673873873874	34.88154954954955	34.6907027027027	35.50998198198198	35.12082882882883	36.43423423423424	36.22154954954955	35.52403603603604	34.25279279279279	35.68367567567567	32.85927927927928	35.61927927927928	32.96518918918919	36.10666666666667	32.3849009009009	33.76032432432433	32.72194594594595	32.53250450450451	27.526486486486487	24.706306306306306	22.867099099099097	24.686162162162162	23.85801801801802	26.32785585585585	23.119207207207207	23.900036036036035	23.46227027027027	22.04263063063063	21.477117117117118	25.332432432432434	22.5409009009009	22.731747747747747	23.64609009009009	19.446414414414413	20.765873873873876	20.0301981981982	23.637981981981984	17.638108108108106
SRR8571584_1	32.81856966065264	32.477952191754056	33.051911678499316	33.14651859571419	32.58171041490262	34.228424412167	34.486387025337066	33.26574610825246	33.4447339282225	36.149827395297336	37.50629192991598	37.66065915456262	37.666280205822964	38.55268025793005	37.68064873314662	38.20762066045724	36.92450986777828	37.68486289324562	36.60286588940272	37.81605549404025	37.555226991467464	37.31981371718882	37.7123168110467	37.00594020712565	37.244571093597344	37.22826157754184	36.41816583078226	36.61413404546342	37.12091447925487	37.15598254412818	36.69062072559109	36.66693154432359	36.54091057122386	36.51866736142774	36.08701882368267	36.31324822510258	36.14967758744219	36.01991141796392	35.21120953559565	35.40276818862763	35.35608024490328	35.222178075946076	35.20812870448772	35.20942486810396	35.38791115742852	34.895792353286005	34.30412297270892	34.18971536507523	34.48354718947437	34.07683188953299	34.73874812740181	34.13803165505114	33.85872467921579	33.48203608415294	33.275249136976484	32.3124210252068	32.660326971927304	31.22466293232593
SRR8571584_2	31.82378036865759	31.57708591154823	32.07005145574155	28.72731713671595	29.93408454373738	33.726730932065394	33.7502116850127	29.552172213899564	31.710773138800235	34.32415814498795	35.0138865368332	32.58390542564972	33.9085260209731	36.32059532338956	34.38869927701426	34.593160945743506	33.124457760698235	34.82843743893702	35.134227838207515	30.99890575131896	30.855976030743175	34.311020647430475	35.43181137237022	35.95085651012831	36.24375040708656	36.77024685729174	36.100716472350676	35.08834104083893	34.60278121539765	36.140969191688924	34.08044030482642	36.667739204064354	34.76185761740376	36.656562235393736	31.828137823226733	34.50016283462516	33.4774767146486	33.92691982023057	29.49144141210187	27.429375366377904	26.071946850778346	28.087246792157885	26.08316289975901	28.0235784537224	26.200638311730604	26.113163551097507	25.787696215723308	24.660919689962874	25.215834038950042	25.612284244121668	24.76034651208233	24.05818406826027	24.815912199570114	22.5477887057904	22.425819058164528	21.192522634012896	24.109607242884127	19.3671595127988
SRR8571585_1	29.682345463213093	29.606308596853648	31.102415382170665	31.07699030668997	30.243524551088512	30.75591927538535	30.02868266327666	29.256395995550612	30.4137136500874	31.84593993325917	35.44091848085174	35.142380422691886	34.70417924678215	35.52941363419673	35.00773875734943	34.75734943588114	34.593135229620216	33.93594470046084	35.03004926108374	35.97795963769268	35.357365326553314	35.83659621802002	35.785142221515976	34.7668838391864	34.93924996027332	35.96097250913713	35.17589385030986	36.32491657397108	34.82544096615287	35.92587001430161	35.09563006515175	35.09195931987923	35.62601303035119	34.68925790560941	31.906737645002387	33.21444462100747	34.75806451612903	33.9540123947243	33.04759256316542	32.556268870173206	33.50268552359765	31.961067853170185	33.66874304783092	31.826791673287783	32.8970920069919	31.82313681868743	29.67358970284443	29.561306213252823	32.52682345463213	32.506769426346736	32.26265692038773	31.54177657714921	31.5321468298109	29.622421738439538	30.361655808040684	30.131034482758622	30.009470840616558	31.74408072461465
