Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	240
SRR8571581_1 - polya	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03706199460916442	0.2560646900269542	0.3133423180592992	0.33692722371967654	0.3402964959568733	0.3706199460916442	0.3706199460916442	0.3706199460916442	0.3706199460916442	0.3706199460916442	0.3706199460916442	0.3706199460916442	0.3706199460916442	0.3706199460916442	0.3706199460916442	0.3706199460916442	0.3706199460916442	0.3706199460916442	0.3706199460916442	0.3706199460916442	0.3706199460916442	0.3706199460916442	0.3706199460916442	0.3706199460916442	0.3706199460916442	0.3706199460916442	0.3706199460916442	0.3706199460916442	0.3706199460916442	0.3706199460916442	0.3706199460916442	0.3706199460916442	0.3706199460916442	0.3706199460916442	0.3706199460916442	0.3706199460916442	0.3706199460916442
SRR8571581_2 - polya	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016846361185983826	0.06064690026954178	0.09770889487870618	0.10107816711590296	0.10107816711590296	0.10107816711590296	0.10107816711590296	0.10107816711590296	0.10107816711590296	0.10107816711590296	0.10107816711590296	0.10107816711590296	0.10107816711590296	0.10107816711590296	0.10107816711590296	0.10107816711590296	0.10107816711590296	0.10107816711590296	0.10107816711590296	0.10107816711590296	0.10107816711590296	0.10107816711590296	0.10107816711590296	0.10107816711590296	0.10107816711590296	0.10107816711590296	0.10107816711590296	0.10107816711590296	0.10107816711590296	0.10107816711590296	0.10107816711590296	0.10107816711590296	0.10107816711590296	0.10107816711590296	0.10107816711590296	0.10107816711590296
SRR8571582_1 - polyg	0.21257460551058785	0.21257460551058785	0.21257460551058785	0.21257460551058785	0.21257460551058785	0.21257460551058785	0.21257460551058785	0.21257460551058785	0.21257460551058785	0.21257460551058785	0.21257460551058785	0.21257460551058785	0.21257460551058785	0.21257460551058785	0.21257460551058785	0.21257460551058785	0.21257460551058785	0.21257460551058785	0.21257460551058785	0.21257460551058785	0.21257460551058785	0.21257460551058785	0.21257460551058785	0.21257460551058785	0.21257460551058785	0.21257460551058785	0.21257460551058785	0.21257460551058785	0.21257460551058785	0.21257460551058785	0.21257460551058785	0.21257460551058785	0.21257460551058785	0.21666257869348376	0.21666257869348376	0.21666257869348376	0.21666257869348376	0.21666257869348376	0.21666257869348376	0.21666257869348376	0.21666257869348376	0.21666257869348376	0.21666257869348376	0.21666257869348376	0.21666257869348376	0.21666257869348376	0.21666257869348376	0.21666257869348376	0.21666257869348376	0.21666257869348376	0.21666257869348376	0.21666257869348376	0.21666257869348376	0.21666257869348376	0.21666257869348376	0.21666257869348376
SRR8571583_1 - polyg	1.5855855855855856	1.5855855855855856	1.5855855855855856	1.5855855855855856	1.5855855855855856	1.5855855855855856	1.5855855855855856	1.5855855855855856	1.5855855855855856	1.5855855855855856	1.5855855855855856	1.5855855855855856	1.5855855855855856	1.5855855855855856	1.5855855855855856	1.5855855855855856	1.5855855855855856	1.5855855855855856	1.5855855855855856	1.5855855855855856	1.5855855855855856	1.5855855855855856	1.5855855855855856	1.5855855855855856	1.5855855855855856	1.5855855855855856	1.5855855855855856	1.5855855855855856	1.5855855855855856	1.5855855855855856	1.5855855855855856	1.5855855855855856	1.5855855855855856	1.5855855855855856	1.5855855855855856	1.5855855855855856	1.5855855855855856	1.5855855855855856	1.5855855855855856	1.5855855855855856	1.5855855855855856	1.5855855855855856	1.5855855855855856	1.5855855855855856	1.5855855855855856	1.5855855855855856	1.5855855855855856	1.5855855855855856	1.5855855855855856	1.5855855855855856	1.5855855855855856	1.5855855855855856	1.5855855855855856	1.5855855855855856	1.5855855855855856	1.5855855855855856
SRR8571584_2 - polyg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09249006708786556	0.13026770012375433	0.13026770012375433	0.13026770012375433	0.13026770012375433	0.13026770012375433	0.13026770012375433	0.13222171562561064	0.13678108512994203	0.13678108512994203	0.13678108512994203	0.13678108512994203	0.13678108512994203	0.13678108512994203	0.13678108512994203	0.13678108512994203	0.13678108512994203	0.13678108512994203
SRR8571587_2 - polyg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14223683505173063	0.18726658685202727	0.18762396583456928	0.18833872379965333	0.18941086074727945	0.18941086074727945	0.18941086074727945	0.18941086074727945	0.18941086074727945	0.18941086074727945	0.18941086074727945	0.18941086074727945	0.18941086074727945	0.18941086074727945	0.18941086074727945	0.18941086074727945	0.18941086074727945	0.18941086074727945
SRR8571589_1 - polya	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08605851979345955	0.370051635111876	0.5851979345955249	0.6884681583476764	0.76592082616179	0.774526678141136	0.774526678141136	0.774526678141136	0.774526678141136	0.774526678141136	0.774526678141136	0.774526678141136	0.774526678141136	0.774526678141136	0.774526678141136	0.774526678141136	0.774526678141136	0.774526678141136	0.774526678141136	0.774526678141136	0.774526678141136	0.774526678141136	0.774526678141136	0.774526678141136	0.774526678141136	0.774526678141136	0.774526678141136	0.774526678141136	0.774526678141136	0.774526678141136	0.774526678141136	0.774526678141136	0.774526678141136	0.774526678141136	0.774526678141136	0.774526678141136	0.774526678141136
SRR8571590_1 - illumina_universal_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016691704223001167	0.013353363378400934	0.016691704223001168	0.016691704223001168	0.0200300450676014	0.025037556334501755	0.026706726756801868	0.033383408446002336	0.033383408446002336	0.04006009013520281	0.045067601402103155	0.05007511266900351	0.06342847604740445	0.08178935069270572	0.10682690702720747	0.11684192956100818	0.12184944082790854	0.12518778167250877	0.12518778167250877	0.13353363378400934	0.15690201969621098	0.1819395760307127	0.18360874645301284	0.18694708729761308	0.19529293940911366	0.213653814054415	0.2169921548990152
SRR8571590_1 - polya	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030045067601402103	0.07511266900350526	0.09681188449340679	0.13186446336170926	0.13353363378400934	0.13353363378400934	0.13353363378400934	0.13353363378400934	0.13353363378400934	0.13353363378400934	0.13353363378400934	0.13353363378400934	0.13353363378400934	0.15356367885161076	0.2169921548990152	0.2169921548990152	0.2169921548990152	0.2169921548990152	0.2169921548990152	0.2169921548990152	0.2169921548990152	0.2169921548990152	0.2169921548990152	0.2169921548990152	0.2169921548990152	0.2169921548990152	0.2169921548990152	0.2169921548990152	0.2169921548990152	0.2169921548990152	0.2169921548990152	0.2169921548990152	0.2169921548990152	0.2169921548990152	0.2169921548990152	0.2169921548990152	0.2169921548990152	0.2169921548990152	0.2203304957436154	0.22533800701051576
