task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
2	d9/aa68b1	2358552	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571583)	COMPLETED	0	2024-06-11 13:29:02.967	5.7s	10ms	111.2%	0	0	99.2 KB	902 B
3	e1/ba54dc	2359389	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571587)	COMPLETED	0	2024-06-11 13:29:03.348	10.7s	7ms	124.6%	0	0	99.2 KB	902 B
4	aa/f6ce6e	2359439	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571589)	COMPLETED	0	2024-06-11 13:29:03.367	10.7s	8ms	122.4%	0	0	99.2 KB	902 B
5	b8/ba519f	2359740	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571590)	COMPLETED	0	2024-06-11 13:29:03.480	12s	6ms	139.6%	0	0	99.2 KB	902 B
7	cb/60ca33	2363042	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571601)	COMPLETED	0	2024-06-11 13:29:04.789	21.7s	7ms	147.2%	0	0	99.2 KB	902 B
6	aa/5a0253	2361178	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571598)	COMPLETED	0	2024-06-11 13:29:03.963	22.6s	8ms	118.2%	0	0	99.2 KB	902 B
8	4b/47a08d	2363551	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571603)	COMPLETED	0	2024-06-11 13:29:05.029	32.8s	10ms	107.6%	0	0	99.2 KB	902 B
9	8e/315cc1	2364246	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571612)	COMPLETED	0	2024-06-11 13:29:05.396	34.4s	9ms	104.0%	0	0	99.2 KB	902 B
10	c1/aafd15	2364416	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571614)	COMPLETED	0	2024-06-11 13:29:05.509	35.2s	8ms	124.6%	0	0	99.2 KB	902 B
11	a1/39da94	2364569	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571615)	COMPLETED	0	2024-06-11 13:29:05.672	35.1s	6ms	129.2%	0	0	99.2 KB	902 B
12	21/59aa99	2364630	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571619)	COMPLETED	0	2024-06-11 13:29:05.773	35s	9ms	110.1%	0	0	99.2 KB	902 B
19	7b/88ad43	2368478	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571584)	COMPLETED	0	2024-06-11 13:29:09.242	39.2s	9ms	170.5%	0	0	99.2 KB	902 B
15	a8/ece220	2367623	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571620)	COMPLETED	0	2024-06-11 13:29:08.837	39.6s	14ms	91.6%	0	0	99.2 KB	901 B
16	35/09a5a0	2367661	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571623)	COMPLETED	0	2024-06-11 13:29:08.893	39.6s	8ms	154.5%	0	0	99.2 KB	902 B
17	89/e5d472	2368081	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571629)	COMPLETED	0	2024-06-11 13:29:08.976	39.5s	9ms	100.5%	0	0	99.2 KB	902 B
18	e2/aea6c9	2368346	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571581)	COMPLETED	0	2024-06-11 13:29:09.013	39.5s	8ms	113.0%	0	0	99.2 KB	902 B
20	6c/49eb44	2368606	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571585)	COMPLETED	0	2024-06-11 13:29:09.325	39.6s	11ms	121.4%	0	0	99.2 KB	902 B
13	2d/a43ae0	2367540	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR8571583)	COMPLETED	0	2024-06-11 13:29:08.689	40.8s	3s	269.7%	265.9 MB	6.1 GB	13.9 MB	5.3 MB
21	52/95cfcd	2368630	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571591)	COMPLETED	0	2024-06-11 13:29:09.344	42s	9ms	166.8%	0	0	99.2 KB	902 B
22	aa/9815a6	2371338	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571592)	COMPLETED	0	2024-06-11 13:29:12.908	41.3s	9ms	113.0%	0	0	99.2 KB	902 B
23	6b/228fb7	2371424	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571593)	COMPLETED	0	2024-06-11 13:29:12.945	47s	9ms	171.4%	0	0	99.2 KB	902 B
24	e3/1a2d1c	2371630	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571594)	COMPLETED	0	2024-06-11 13:29:13.216	46.7s	7ms	169.6%	0	0	99.2 KB	902 B
25	62/d911f4	2371712	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571596)	COMPLETED	0	2024-06-11 13:29:13.307	46.6s	7ms	138.1%	0	0	99.2 KB	902 B
26	f9/8846ad	2372345	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571599)	COMPLETED	0	2024-06-11 13:29:13.866	47.2s	7ms	136.8%	0	0	99.2 KB	902 B
27	25/7fa9bb	2372511	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR8571587)	COMPLETED	0	2024-06-11 13:29:14.042	47.8s	3s	233.4%	437 MB	6.1 GB	26.2 MB	5.3 MB
29	26/70953f	2372558	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR8571589)	COMPLETED	0	2024-06-11 13:29:14.048	47.7s	2s	234.5%	196.2 MB	6.1 GB	13 MB	5.4 MB
