task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
95	c3/5bc957	296616	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (SRR8571592)	COMPLETED	0	2024-06-11 11:13:31.375	2m 6s	1m 10s	114.7%	1.4 GB	15.2 GB	162 MB	65.2 MB
109	a0/43f396	353587	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (SRR8571611)	COMPLETED	0	2024-06-11 11:14:49.093	53.8s	15s	175.2%	900 MB	14.7 GB	54.1 MB	6.7 MB
116	67/ff89b9	355272	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR8571626)	COMPLETED	0	2024-06-11 11:14:49.192	1m 19s	3s	199.9%	304.6 MB	6.1 GB	16.2 MB	5.2 MB
126	6e/75e5e1	393465	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (SRR8571597)	COMPLETED	0	2024-06-11 11:15:29.932	40.3s	15s	182.7%	854 MB	14.7 GB	50.6 MB	5.2 MB
123	58/934fde	355966	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (SRR8571588)	COMPLETED	0	2024-06-11 11:14:49.227	1m 25s	21s	147.6%	1.1 GB	14.9 GB	62.1 MB	12.9 MB
122	2b/658af8	381785	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR8571588)	COMPLETED	0	2024-06-11 11:15:15.154	59.5s	4s	258.8%	520.6 MB	6.1 GB	34.3 MB	5.3 MB
124	82/7f7f87	381823	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (SRR8571595)	COMPLETED	0	2024-06-11 11:15:15.159	59.5s	9s	230.2%	723.1 MB	14.5 GB	40.4 MB	42 KB
125	a0/c89c5f	382411	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR8571595)	COMPLETED	0	2024-06-11 11:15:15.251	59.4s	3s	191.0%	148.5 MB	6 GB	12.5 MB	5 MB
127	91/c87ed3	382412	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR8571597)	COMPLETED	0	2024-06-11 11:15:15.254	59.4s	4s	224.9%	355.6 MB	6.1 GB	22.8 MB	5.3 MB
128	2a/e32f19	400310	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR8571604)	COMPLETED	0	2024-06-11 11:15:37.680	37s	3s	254.7%	760.4 MB	6 GB	41 MB	5.4 MB
129	f7/a244dd	404817	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (SRR8571604)	COMPLETED	0	2024-06-11 11:15:42.938	31.7s	22s	152.3%	1.1 GB	14.9 GB	68.8 MB	14 MB
112	bf/a800ac	353645	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (SRR8571622)	COMPLETED	0	2024-06-11 11:14:49.104	1m 26s	22s	149.5%	1.1 GB	14.9 GB	61.7 MB	14.3 MB
115	44/ea6f4f	355481	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (SRR8571624)	COMPLETED	0	2024-06-11 11:14:49.202	1m 26s	13s	182.7%	800.1 MB	14.7 GB	46.4 MB	3.9 MB
119	62/db3042	355558	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (SRR8571582)	COMPLETED	0	2024-06-11 11:14:49.207	1m 26s	13s	173.6%	793.2 MB	14.7 GB	45.3 MB	3.8 MB
133	40/f28559	355630	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR8571606)	COMPLETED	0	2024-06-11 11:14:49.211	1m 26s	5s	200.2%	879.7 MB	6.1 GB	60.8 MB	5.4 MB
117	2b/6ef7c4	355702	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (SRR8571626)	COMPLETED	0	2024-06-11 11:14:49.214	1m 26s	12s	179.3%	768.8 MB	14.7 GB	44.1 MB	1.7 MB
118	ed/9ec72b	355764	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR8571582)	COMPLETED	0	2024-06-11 11:14:49.217	1m 26s	3s	270.8%	399.9 MB	6.1 GB	17.5 MB	5.4 MB
120	f6/3e35dd	355831	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR8571586)	COMPLETED	0	2024-06-11 11:14:49.221	1m 26s	4s	223.1%	417.2 MB	6 GB	21.1 MB	5.4 MB
121	ef/7c2210	355910	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (SRR8571586)	COMPLETED	0	2024-06-11 11:14:49.224	1m 26s	15s	168.8%	884.6 MB	14.7 GB	48.8 MB	6.1 MB
130	f4/1bed7a	417405	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR8571605)	COMPLETED	0	2024-06-11 11:16:10.192	11.7s	2s	290.5%	385.1 MB	6 GB	20.5 MB	5.2 MB
131	17/292cc7	416303	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (SRR8571605)	COMPLETED	0	2024-06-11 11:16:08.197	22.5s	13s	191.5%	857 MB	14.7 GB	48.3 MB	4.7 MB
134	26/e9b3d9	419951	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR8571607)	COMPLETED	0	2024-06-11 11:16:14.641	48.8s	4s	210.0%	283.8 MB	6.1 GB	16.6 MB	5.2 MB
137	0c/4f6658	420209	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR8571613)	COMPLETED	0	2024-06-11 11:16:14.658	54.2s	3s	240.8%	490.4 MB	6 GB	25.2 MB	5.4 MB
141	70/70653a	421556	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (SRR8571618)	COMPLETED	0	2024-06-11 11:16:14.735	57.1s	14s	191.2%	868.6 MB	14.7 GB	49.1 MB	4.3 MB
148	f7/c0934a	422144	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR8571628)	COMPLETED	0	2024-06-11 11:16:14.765	1m 2s	3s	226.8%	633.9 MB	6 GB	30.8 MB	5.3 MB
146	cf/91968a	421954	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR8571625)	COMPLETED	0	2024-06-11 11:16:14.756	1m 10s	3s	261.9%	568 MB	6.1 GB	23 MB	5.3 MB
142	d9/031108	421752	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR8571621)	COMPLETED	0	2024-06-11 11:16:14.747	1m 10s	3s	205.1%	342.8 MB	6 GB	16.3 MB	5.2 MB
135	8b/833127	420007	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (SRR8571607)	COMPLETED	0	2024-06-11 11:16:14.646	1m 11s	13s	187.6%	742 MB	14.6 GB	44.4 MB	2.7 MB
136	e7/9c0f8b	420100	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (SRR8571613)	COMPLETED	0	2024-06-11 11:16:14.652	1m 11s	18s	162.7%	956.3 MB	14.8 GB	53 MB	8.5 MB
139	5b/61a688	420371	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR8571616)	COMPLETED	0	2024-06-11 11:16:14.665	1m 11s	3s	218.9%	246 MB	6 GB	16.8 MB	5.3 MB
138	a5/44d8a3	420492	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (SRR8571616)	COMPLETED	0	2024-06-11 11:16:14.670	1m 11s	12s	194.7%	745.3 MB	14.6 GB	44.7 MB	2.8 MB
140	3e/946868	421615	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR8571618)	COMPLETED	0	2024-06-11 11:16:14.739	1m 11s	3s	236.3%	395.6 MB	6.1 GB	21.3 MB	5.3 MB
143	9b/da507b	421682	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (SRR8571621)	COMPLETED	0	2024-06-11 11:16:14.743	1m 11s	13s	180.4%	741.4 MB	14.6 GB	44.1 MB	2.5 MB
145	57/4b77e6	421871	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (SRR8571627)	COMPLETED	0	2024-06-11 11:16:14.753	1m 11s	19s	146.1%	979.5 MB	14.8 GB	54.7 MB	9.2 MB
147	cc/450378	422066	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (SRR8571625)	COMPLETED	0	2024-06-11 11:16:14.761	1m 11s	16s	167.3%	892 MB	14.7 GB	50.8 MB	6.3 MB
149	b5/0fd85e	429214	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (SRR8571628)	COMPLETED	0	2024-06-11 11:16:21.847	1m 4s	21s	121.7%	1.1 GB	14.9 GB	58.6 MB	13 MB
151	ab/69d2c7	436966	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (SRR8571630)	COMPLETED	0	2024-06-11 11:16:30.717	54.8s	13s	178.2%	806.4 MB	14.7 GB	45.1 MB	3.4 MB
150	71/c5518c	470669	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR8571630)	COMPLETED	0	2024-06-11 11:17:03.418	22.1s	2s	260.3%	400.7 MB	6 GB	17.3 MB	5.4 MB
132	69/d0086a	419933	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (SRR8571606)	COMPLETED	0	2024-06-11 11:16:14.635	1m 11s	32s	135.5%	1.1 GB	15 GB	88.6 MB	19.4 MB
154	f2/f026b5	485323	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_QUALITY2 (FW)	COMPLETED	0	2024-06-11 11:17:27.888	2m 43s	2m	106.1%	2.1 GB	28.9 GB	408.8 MB	17.7 MB
155	f0/4ea713	485314	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_QUALITY2 (RV)	COMPLETED	0	2024-06-11 11:17:27.882	2m 43s	1m 56s	107.1%	2.2 GB	28.9 GB	481.4 MB	15.3 MB
156	80/982c43	485341	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_ERR (1)	COMPLETED	0	2024-06-11 11:17:27.895	4m 34s	4m 1s	331.6%	2.4 GB	17.2 GB	131.2 MB	1.2 MB
157	c8/d42480	748807	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_DENOISING (1)	COMPLETED	0	2024-06-11 11:22:01.892	4m 34s	4m 10s	249.3%	2.5 GB	17.1 GB	814.2 MB	19.2 MB
158	a1/2023f2	1020148	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_RMCHIMERA (1)	COMPLETED	0	2024-06-11 11:26:35.418	23.6s	10s	196.3%	720.6 MB	14.9 GB	40.1 MB	60.1 KB
159	0b/5fd70e	1051239	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_STATS (1)	COMPLETED	0	2024-06-11 11:26:59.029	27.2s	10s	191.7%	726.5 MB	14.5 GB	59.1 MB	2.9 KB
160	d8/f38150	1084412	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_MERGE	COMPLETED	0	2024-06-11 11:27:26.264	38.2s	8s	222.6%	568.5 MB	13.8 GB	35.8 MB	1 MB
163	1e/8711fa	1122253	NFCORE_AMPLISEQ:AMPLISEQ:BARRNAP (ASV_seqs.fasta)	COMPLETED	0	2024-06-11 11:28:04.511	53.3s	38s	123.1%	43.1 MB	251.7 MB	14.4 MB	11.3 MB
164	91/463f5e	1177188	NFCORE_AMPLISEQ:AMPLISEQ:BARRNAPSUMMARY	COMPLETED	0	2024-06-11 11:28:57.877	31.5s	0ms	74.2%	8.9 MB	33.1 MB	712.1 KB	81 KB
162	77/4a8e56	1122331	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_TAXONOMY_WF:DADA2_TAXONOMY (ASV_seqs.fasta,assignTaxonomy.fna)	COMPLETED	0	2024-06-11 11:28:04.517	3m 16s	2m 55s	356.6%	7.6 GB	22.5 GB	1.3 GB	563.1 KB
165	76/a1714b	1333687	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_TAXONOMY_WF:DADA2_ADDSPECIES (ASV_tax.rds,addSpecies.fna.gz)	COMPLETED	0	2024-06-11 11:31:20.909	1m 21s	1m 13s	113.8%	5.4 GB	19.4 GB	190.1 MB	450.2 KB
166	bc/5d9e5e	1418169	NFCORE_AMPLISEQ:AMPLISEQ:PHYLOSEQ_WORKFLOW:PHYLOSEQ (dada2)	COMPLETED	0	2024-06-11 11:32:41.656	29.2s	5s	206.0%	441.1 MB	14.3 GB	39.9 MB	127.6 KB
161	89/aac4c9	1122266	NFCORE_AMPLISEQ:AMPLISEQ:PICRUST (ASV_seqs.fasta,ASV_table.tsv)	COMPLETED	0	2024-06-11 11:28:04.513	6m 5s	5m 50s	388.6%	13.7 GB	74 GB	2 GB	825.1 MB
167	f8/6dbf7f	1537883	NFCORE_AMPLISEQ:AMPLISEQ:MULTIQC	COMPLETED	0	2024-06-11 11:34:09.489	47.3s	37.9s	172.7%	829.5 MB	23.5 GB	120.5 MB	90.8 MB
