task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
2	31/5fb620	799594	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571583)	COMPLETED	0	2024-06-11 09:01:15.789	2.2s	7ms	106.1%	0	0	99 KB	916 B
4	d8/2a2978	800227	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571589)	COMPLETED	0	2024-06-11 09:01:16.129	5s	10ms	152.9%	0	0	99 KB	898 B
3	be/69f2bb	800195	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571587)	COMPLETED	0	2024-06-11 09:01:16.117	5.1s	11ms	148.6%	0	0	99 KB	898 B
5	f0/448566	800645	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571590)	COMPLETED	0	2024-06-11 09:01:16.263	7.8s	7ms	149.6%	0	0	99 KB	898 B
6	3b/79805d	801559	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571598)	COMPLETED	0	2024-06-11 09:01:16.734	13s	10ms	152.9%	0	0	99 KB	898 B
7	03/39e42a	803721	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571601)	COMPLETED	0	2024-06-11 09:01:17.647	25.1s	8ms	135.9%	0	0	99 KB	898 B
8	79/9bbdeb	804114	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571603)	COMPLETED	0	2024-06-11 09:01:17.889	28s	10ms	129.5%	0	0	99 KB	898 B
9	38/30310c	804516	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR8571583)	COMPLETED	0	2024-06-11 09:01:18.056	33.8s	2s	235.5%	242 MB	6 GB	13.9 MB	5.3 MB
11	3a/8d82aa	805073	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571612)	COMPLETED	0	2024-06-11 09:01:18.244	33.6s	9ms	166.8%	0	0	99 KB	898 B
12	be/443736	805340	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571614)	COMPLETED	0	2024-06-11 09:01:18.403	36.1s	7ms	65.8%	0	0	99 KB	897 B
13	af/59f6ba	805479	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571615)	COMPLETED	0	2024-06-11 09:01:18.620	35.9s	10ms	134.5%	0	0	99 KB	898 B
14	54/6a504c	805639	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571619)	COMPLETED	0	2024-06-11 09:01:18.782	44.3s	11ms	148.6%	0	0	99 KB	898 B
10	4b/e42390	804430	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (SRR8571583)	COMPLETED	0	2024-06-11 09:01:18.043	47.1s	11s	211.8%	731.3 MB	14.6 GB	41.6 MB	640 KB
19	76/10418a	808845	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571620)	COMPLETED	0	2024-06-11 09:01:22.109	45.8s	9ms	114.9%	0	0	99 KB	898 B
20	69/86511a	808884	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571623)	COMPLETED	0	2024-06-11 09:01:22.168	45.8s	9ms	166.8%	0	0	99 KB	898 B
21	53/b97d51	808940	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571629)	COMPLETED	0	2024-06-11 09:01:22.279	45.7s	7ms	130.8%	0	0	99 KB	898 B
22	36/61ce61	808982	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571581)	COMPLETED	0	2024-06-11 09:01:22.336	45.6s	8ms	109.5%	0	0	99 KB	898 B
15	a2/5bee53	807504	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR8571589)	COMPLETED	0	2024-06-11 09:01:21.119	46.9s	2s	276.6%	200.6 MB	6 GB	13 MB	5.4 MB
