task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
2	b2/5b9115	2961311	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571583)	COMPLETED	0	2024-05-09 12:58:08.751	885ms	10ms	87.0%	0	0	99.4 KB	904 B
4	0c/49c534	2961691	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571589)	COMPLETED	0	2024-05-09 12:58:09.120	903ms	8ms	121.6%	0	0	99.4 KB	905 B
3	a9/18a96d	2961620	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571587)	COMPLETED	0	2024-05-09 12:58:09.078	1.2s	8ms	105.6%	0	0	99.4 KB	905 B
5	7b/ef7fb5	2961882	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571590)	COMPLETED	0	2024-05-09 12:58:09.267	1.2s	8ms	135.1%	0	0	99.4 KB	905 B
8	d7/56a520	2962334	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571598)	COMPLETED	0	2024-05-09 12:58:09.834	1.8s	8ms	135.9%	0	0	99.4 KB	905 B
16	9e/e5cf0f	2963402	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571603)	COMPLETED	0	2024-05-09 12:58:11.181	2s	8ms	64.2%	0	0	99.4 KB	904 B
15	f9/bad4a9	2963291	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571601)	COMPLETED	0	2024-05-09 12:58:10.916	2.9s	7ms	137.7%	0	0	99.4 KB	905 B
17	34/234c94	2964233	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571612)	COMPLETED	0	2024-05-09 12:58:11.644	2.2s	6ms	141.5%	0	0	99.4 KB	905 B
6	c9/6b38fc	2962197	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR8571583)	COMPLETED	0	2024-05-09 12:58:09.657	4.2s	3s	239.9%	231.3 MB	6.1 GB	13.9 MB	5.3 MB
9	d0/ec693f	2962493	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR8571589)	COMPLETED	0	2024-05-09 12:58:10.043	4s	2s	255.6%	193.4 MB	6.1 GB	13 MB	5.4 MB
20	44/5157e4	2964406	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571614)	COMPLETED	0	2024-05-09 12:58:11.796	2.9s	7ms	132.5%	0	0	99.4 KB	905 B
13	68/99d7a9	2962862	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR8571590)	COMPLETED	0	2024-05-09 12:58:10.435	5.6s	3s	272.1%	312.1 MB	6.1 GB	16 MB	5.1 MB
21	a1/531037	2964703	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571615)	COMPLETED	0	2024-05-09 12:58:11.999	4.3s	7ms	69.8%	0	0	99.4 KB	904 B
11	37/f7f7ad	2962670	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR8571587)	COMPLETED	0	2024-05-09 12:58:10.275	6.1s	3s	256.4%	426.2 MB	6.1 GB	26.2 MB	5.3 MB
22	71/a4a5f3	2965117	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571619)	COMPLETED	0	2024-05-09 12:58:12.158	4.9s	11ms	158.4%	0	0	99.4 KB	905 B
18	63/c93563	2964239	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR8571598)	COMPLETED	0	2024-05-09 12:58:11.649	5.5s	3s	268.0%	627.5 MB	6 GB	27.9 MB	5.2 MB
32	a8/c37edd	2970071	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571623)	COMPLETED	0	2024-05-09 12:58:15.760	4s	7ms	157.6%	0	0	99.4 KB	905 B
34	b1/c09258	2970198	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571581)	COMPLETED	0	2024-05-09 12:58:16.012	3.8s	7ms	56.2%	0	0	99.4 KB	904 B
35	07/9da530	2970349	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571584)	COMPLETED	0	2024-05-09 12:58:16.164	3.7s	7ms	195.0%	0	0	99.4 KB	905 B
33	fb/faadc9	2970193	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571629)	COMPLETED	0	2024-05-09 12:58:16.009	4s	8ms	128.4%	0	0	99.4 KB	905 B
31	08/398ba9	2969653	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571620)	COMPLETED	0	2024-05-09 12:58:15.673	4.4s	8ms	135.1%	0	0	99.4 KB	905 B
23	7a/c7e14f	2966522	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR8571603)	COMPLETED	0	2024-05-09 12:58:13.231	8.3s	3s	220.9%	386.5 MB	6 GB	20.4 MB	5.3 MB
36	1e/b539e4	2970682	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571585)	COMPLETED	0	2024-05-09 12:58:16.292	5.2s	7ms	145.5%	0	0	99.4 KB	905 B
37	c1/19eee6	2970795	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571591)	COMPLETED	0	2024-05-09 12:58:16.368	5.1s	7ms	149.6%	0	0	99.4 KB	905 B
29	d0/1ce1ef	2968231	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR8571614)	COMPLETED	0	2024-05-09 12:58:14.753	7.1s	2s	238.7%	312.1 MB	6 GB	16.3 MB	5.3 MB
27	bf/dbd637	2966975	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR8571612)	COMPLETED	0	2024-05-09 12:58:13.821	9s	3s	243.6%	439 MB	6.1 GB	24.5 MB	5.4 MB
