task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
2	c4/188a75	1963798	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571583)	COMPLETED	0	2024-06-11 13:21:06.602	3.4s	6ms	124.6%	0	0	99.2 KB	902 B
4	4f/57992a	1964483	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571589)	COMPLETED	0	2024-06-11 13:21:06.993	6s	7ms	140.5%	0	0	99.2 KB	902 B
3	86/135231	1964410	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571587)	COMPLETED	0	2024-06-11 13:21:06.978	6.1s	7ms	71.7%	0	0	99.2 KB	901 B
5	9a/dc88db	1964672	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571590)	COMPLETED	0	2024-06-11 13:21:07.108	7.8s	7ms	65.8%	0	0	99.2 KB	901 B
6	5b/c29df3	1966176	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571598)	COMPLETED	0	2024-06-11 13:21:07.611	12.9s	7ms	134.2%	0	0	99.2 KB	902 B
7	b3/06177f	1968461	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571601)	COMPLETED	0	2024-06-11 13:21:08.580	27.5s	9ms	103.5%	0	0	99.2 KB	902 B
8	a5/e451a9	1969071	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571603)	COMPLETED	0	2024-06-11 13:21:08.842	31.9s	7ms	74.3%	0	0	99.2 KB	901 B
9	c0/c9a5c1	1969889	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571612)	COMPLETED	0	2024-06-11 13:21:09.218	34.1s	9ms	69.8%	0	0	99.2 KB	901 B
10	f9/b38a78	1969979	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571614)	COMPLETED	0	2024-06-11 13:21:09.319	34.3s	7ms	127.6%	0	0	99.2 KB	902 B
11	e3/64c594	1970190	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571615)	COMPLETED	0	2024-06-11 13:21:09.480	34.7s	10ms	173.3%	0	0	99.2 KB	902 B
12	cb/2a562e	1970269	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571619)	COMPLETED	0	2024-06-11 13:21:09.590	35s	8ms	114.9%	0	0	99.2 KB	902 B
13	56/0aeb87	1971038	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR8571583)	COMPLETED	0	2024-06-11 13:21:10.037	38.9s	2s	242.1%	265.2 MB	6.1 GB	13.9 MB	5.3 MB
15	52/37018d	1973829	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571620)	COMPLETED	0	2024-06-11 13:21:12.763	37.3s	8ms	136.2%	0	0	99.2 KB	902 B
16	34/c2a24d	1973870	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571623)	COMPLETED	0	2024-06-11 13:21:12.811	37.4s	6ms	82.5%	0	0	99.2 KB	901 B
18	9c/63d1c7	1974084	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571581)	COMPLETED	0	2024-06-11 13:21:12.930	38.4s	12ms	136.8%	0	0	99.2 KB	902 B
17	c2/8f8a79	1973986	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571629)	COMPLETED	0	2024-06-11 13:21:12.894	38.5s	10ms	116.2%	0	0	99.2 KB	902 B
23	aa/c128c7	1974323	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571584)	COMPLETED	0	2024-06-11 13:21:13.187	39.6s	8ms	123.1%	0	0	99.2 KB	902 B
24	86/7251c4	1974535	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571585)	COMPLETED	0	2024-06-11 13:21:13.293	40.2s	7ms	129.2%	0	0	99.2 KB	902 B
25	fe/141013	1974582	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571591)	COMPLETED	0	2024-06-11 13:21:13.320	40.5s	7ms	131.6%	0	0	99.2 KB	902 B
19	30/0b3a3f	1974154	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR8571589)	COMPLETED	0	2024-06-11 13:21:13.015	40.8s	3s	210.1%	205.5 MB	6 GB	13 MB	5.4 MB
14	79/3f0e62	1971032	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (SRR8571583)	COMPLETED	0	2024-06-11 13:21:10.032	48.2s	10s	201.3%	735.9 MB	14.6 GB	41.6 MB	640 KB
21	6d/d54595	1974248	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR8571587)	COMPLETED	0	2024-06-11 13:21:13.118	45.1s	4s	240.5%	441.2 MB	6 GB	26.2 MB	5.3 MB
