task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
2	c2/58bb29	734372	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571583)	COMPLETED	0	2024-06-10 14:51:50.752	3.4s	9ms	140.5%	0	0	98.8 KB	914 B
4	3f/d6862d	734960	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571589)	COMPLETED	0	2024-06-10 14:51:51.212	3.1s	9ms	108.9%	0	0	98.8 KB	896 B
3	5b/141f3b	734895	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571587)	COMPLETED	0	2024-06-10 14:51:51.186	3.2s	9ms	144.4%	0	0	98.8 KB	896 B
6	d4/46b625	735647	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571598)	COMPLETED	0	2024-06-10 14:51:52.047	2.6s	6ms	144.4%	0	0	98.8 KB	896 B
7	a8/25e62f	736037	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571601)	COMPLETED	0	2024-06-10 14:51:53.189	1.5s	9ms	101.0%	0	0	98.8 KB	896 B
5	0a/f325c4	735020	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571590)	COMPLETED	0	2024-06-10 14:51:51.340	3.5s	12ms	132.8%	2.4 MB	3.9 MB	98.8 KB	896 B
8	b8/ce6c8b	736411	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571603)	COMPLETED	0	2024-06-10 14:51:53.583	1.4s	10ms	126.1%	0	0	98.8 KB	896 B
9	9f/e39821	736746	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571612)	COMPLETED	0	2024-06-10 14:51:54.078	1.7s	7ms	72.7%	0	0	98.8 KB	895 B
14	57/7a17c6	736972	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571614)	COMPLETED	0	2024-06-10 14:51:54.298	1.9s	9ms	181.4%	0	0	98.8 KB	896 B
17	75/e52a49	737491	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571615)	COMPLETED	0	2024-06-10 14:51:54.565	2.3s	6ms	86.0%	0	0	98.8 KB	895 B
22	61/5458d0	737738	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571619)	COMPLETED	0	2024-06-10 14:51:54.731	3.8s	7ms	74.3%	0	0	98.8 KB	895 B
10	6b/855d5c	736805	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR8571583)	COMPLETED	0	2024-06-10 14:51:54.160	4.4s	3s	223.0%	241.5 MB	6 GB	13.9 MB	5.3 MB
12	88/8a9558	736946	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR8571589)	COMPLETED	0	2024-06-10 14:51:54.294	4.3s	2s	225.1%	197 MB	6.1 GB	13 MB	5.4 MB
15	3d/df3865	737269	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR8571587)	COMPLETED	0	2024-06-10 14:51:54.388	6s	4s	263.6%	528.5 MB	6.1 GB	26.2 MB	5.3 MB
33	31/d94bc8	743736	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571620)	COMPLETED	0	2024-06-10 14:51:58.496	1.9s	7ms	125.3%	0	0	98.8 KB	896 B
18	75/78bad6	737651	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR8571598)	COMPLETED	0	2024-06-10 14:51:54.710	7.4s	4s	222.4%	462.6 MB	6.1 GB	27.9 MB	5.2 MB
20	f9/99d215	737654	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR8571601)	COMPLETED	0	2024-06-10 14:51:54.713	7.4s	4s	230.5%	822.1 MB	6.1 GB	40.7 MB	5.2 MB
23	d1/3a1e51	737986	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR8571590)	COMPLETED	0	2024-06-10 14:51:54.804	7.3s	2s	267.4%	283.3 MB	6 GB	16 MB	5.1 MB
36	6a/8fbedc	746621	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571623)	COMPLETED	0	2024-06-10 14:52:00.380	1.7s	7ms	148.6%	0	0	98.8 KB	896 B
25	ec/da171e	738338	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR8571603)	COMPLETED	0	2024-06-10 14:51:54.967	9.3s	4s	228.3%	403.1 MB	6.1 GB	20.4 MB	5.3 MB
27	d1/e1041a	739554	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR8571612)	COMPLETED	0	2024-06-10 14:51:55.758	8.8s	4s	192.4%	446.7 MB	6.1 GB	24.5 MB	5.4 MB
29	33/fa0119	743961	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR8571614)	COMPLETED	0	2024-06-10 14:51:58.593	6.5s	3s	227.8%	344.1 MB	6.1 GB	16.3 MB	5.3 MB
37	54/43a5af	748921	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571629)	COMPLETED	0	2024-06-10 14:52:02.105	3s	7ms	64.2%	0	0	98.8 KB	895 B
38	17/4f5a25	748956	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571581)	COMPLETED	0	2024-06-10 14:52:02.111	3.8s	7ms	134.2%	0	0	98.8 KB	896 B
39	ff/dc0c1a	749015	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571584)	COMPLETED	0	2024-06-10 14:52:02.117	3.8s	7ms	145.5%	0	0	98.8 KB	896 B
40	1c/2ff539	749074	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571585)	COMPLETED	0	2024-06-10 14:52:02.124	3.8s	7ms	124.6%	0	0	98.8 KB	896 B
31	84/3809ac	746589	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR8571615)	COMPLETED	0	2024-06-10 14:52:00.361	5.7s	3s	216.7%	366.4 MB	6.1 GB	17.6 MB	5.2 MB
34	d6/33f7db	748884	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (SRR8571619)	COMPLETED	0	2024-06-10 14:52:02.092	4.2s	2s	273.1%	297.9 MB	6.1 GB	15.8 MB	5.3 MB
47	01/73fd1d	751507	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571593)	COMPLETED	0	2024-06-10 14:52:04.315	3.1s	7ms	130.0%	0	0	98.8 KB	896 B
48	08/f97735	752489	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571594)	COMPLETED	0	2024-06-10 14:52:05.081	2.4s	9ms	111.2%	0	0	98.8 KB	896 B
41	4d/a342fa	751494	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571591)	COMPLETED	0	2024-06-10 14:52:04.310	3.2s	9ms	176.3%	0	0	98.8 KB	896 B
46	fa/636ecf	751497	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571592)	COMPLETED	0	2024-06-10 14:52:04.312	3.2s	7ms	134.2%	0	0	98.8 KB	896 B
13	d3/000a01	736919	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (SRR8571589)	COMPLETED	0	2024-06-10 14:51:54.289	14.2s	12s	147.1%	706.8 MB	14.5 GB	40.8 MB	348.8 KB
50	16/1097f6	753726	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571599)	COMPLETED	0	2024-06-10 14:52:05.941	2.6s	8ms	123.1%	0	0	98.8 KB	896 B
11	de/83ed90	736807	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (SRR8571583)	COMPLETED	0	2024-06-10 14:51:54.163	15s	12s	148.1%	713.8 MB	14.5 GB	41.6 MB	640 KB
49	8c/2b9ae9	753718	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571596)	COMPLETED	0	2024-06-10 14:52:05.938	3.2s	7ms	151.8%	0	0	98.8 KB	896 B
51	41/8890a0	753734	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571600)	COMPLETED	0	2024-06-10 14:52:05.943	3.2s	13ms	98.1%	0	0	98.8 KB	895 B
54	63/1b4ff4	755595	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571602)	COMPLETED	0	2024-06-10 14:52:07.451	3.4s	8ms	121.6%	0	0	98.8 KB	896 B
55	a3/f9ccd2	755597	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571608)	COMPLETED	0	2024-06-10 14:52:07.453	3.5s	7ms	102.0%	0	0	98.8 KB	896 B
62	e0/835fc0	755703	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571609)	COMPLETED	0	2024-06-10 14:52:07.552	3.4s	6ms	81.2%	0	0	98.8 KB	895 B
63	3b/cfbeac	757078	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR8571610)	COMPLETED	0	2024-06-10 14:52:08.515	2.4s	8ms	98.6%	0	0	98.8 KB	895 B
